geek_rate,title,num_votes,avg_rate,id
N/A,Marvel Comics Super Heroes Strategy Game,13,6.28,11257
N/A,Undersea Adventure,7,5.86,11259
N/A,Naval Wargame Rules for the Ironclad Era,2,5.50,11260
N/A,Hammerin' Iron,7,6.00,11261
N/A,Seal Race,6,5.67,11263
N/A,Star Trek Adventure: Serie Classica,2,5.50,11264
N/A,Skedaddle!,15,5.90,11267
N/A,Fermate Colombo!,6,5.33,11268
N/A,Engine & Cars Matching Card Game,2,5.75,11270
N/A,Sex!,10,4.90,11271
N/A,A Jumping Frog Game,6,5.50,11272
N/A,Dark Horse Classic,10,6.25,11273
N/A,Sue For a Million,1,4.00,11275
N/A,Patton's Finest,7,4.93,11276
N/A,War Plan: Crimson,21,6.47,11277
5.583,Trajan: Ancient Wars Series,35,7.83,11278
N/A,Tik-Tak3,N/A,N/A,11279
N/A,GOAL: The Realistic Soccer Game,N/A,N/A,11281
N/A,Strike for GOALLL,1,5.00,11282
N/A,Beachcomber,2,6.00,11285
N/A,Paradox,19,5.87,11286
N/A,The Quantumgame,21,7.64,11287
N/A,A Mere Matter of Marching,6,6.75,11288
N/A,Operation Whirlwind,23,6.64,11289
N/A,Mediterranean Fury,12,6.79,11290
N/A,He Shoots... He Scores!,5,6.00,11291
N/A,"Pyrrhic Victory: Legion vs. Phalanx, 280-275 B.C.",17,7.15,11294
N/A,Cards of War,6,5.58,11295
N/A,Vicksburg,2,7.50,11297
N/A,Across the Piave: Italy 1918,13,7.00,11298
N/A,Lex Complex,N/A,N/A,11299
N/A,Morená,N/A,N/A,11300
N/A,Look In!,5,5.94,11301
N/A,Klüngel & Millionen,N/A,N/A,11302
N/A,Robbi Robbe,N/A,N/A,11303
N/A,"Lords, Lands, and Legends: The Lost Treasures of Tabreh",7,3.86,11304
N/A,6 kleine Spiele,N/A,N/A,11305
N/A,Zwergenkrönlein,N/A,N/A,11306
N/A,Detektiv Spürnase,N/A,N/A,11307
N/A,Trikad,3,6.80,11308
N/A,"Na, Typisch!",1,5.00,11309
N/A,Peoples of the Planet,2,6.50,11310
N/A,White Ensign / Rising Sun,16,5.47,11311
N/A,Super Shopper,2,4.00,11312
N/A,Viaggio in Italia,16,4.66,11313
N/A,Glyphix,5,5.80,11314
N/A,Mr. Bigshot,3,5.67,11315
N/A,Battle Chips,1,6.00,11316
N/A,Chop Stix,22,4.00,11317
N/A,Showdown,5,3.80,11318
N/A,Rail,7,4.57,11319
N/A,Lam Son,7,3.93,11321
N/A,Las Vegas Wild,5,5.60,11322
N/A,Abdul's Adventure,3,5.33,11323
N/A,Breeders: The Assault,N/A,N/A,11324
N/A,Calling All Care Bears,9,4.78,11325
N/A,Cybernaut,12,6.09,11326
N/A,Zulu!,3,6.50,11327
N/A,The Game of Golf...By the Rules!,3,4.00,11328
N/A,Landgang,14,6.05,11329
N/A,Bluff 'n' Peg,11,5.72,11331
N/A,Helpline,5,5.80,11332
N/A,Into the Dragon's Cave,N/A,N/A,11333
N/A,Bazar der edlen Steine,1,7.50,11335
N/A,Magor the Magician,22,4.00,11336
N/A,Planetas. La conquista del espacio,N/A,N/A,11337
N/A,Chosin,16,6.62,11338
N/A,Korea '95,25,6.55,11339
N/A,Troina '43,9,5.94,11340
N/A,To Make Georgia Howl!,9,7.31,11341
N/A,Taman '42,19,6.60,11342
N/A,Space Nazis from Hell,8,6.44,11343
N/A,Shenandoah: Valley of Fire,7,7.31,11344
N/A,Salla 1941: A Fight to the Finnish,15,5.79,11345
N/A,"Last Elephant Offensive: Sangshak, Burma 1944",15,6.30,11346
N/A,Kestenga: Another Fight to the Finnish,17,5.74,11348
N/A,Fuller Offensive 1919,7,6.00,11349
N/A,Desert Storm: The Unfinished Victory,10,6.32,11350
N/A,Demyansk Pocket,23,5.95,11351
N/A,Black Day of the German Army 1918,10,6.53,11352
N/A,Balkan Storm: The Next War,10,4.95,11353
N/A,Wahlfieber,4,4.50,11355
N/A,Spiel des Friedens,1,5.50,11356
N/A,Two Furlongs from Home,5,7.80,11358
N/A,Cash oder Crash,6,4.00,11359
N/A,Igelrennen,N/A,N/A,11360
N/A,Grand Prix Circus,11,7.36,11361
N/A,Mann O Mann,1,5.00,11363
N/A,Alles dreht sich um die Wilde Wiese,N/A,N/A,11364
N/A,Hillclimb,6,7.30,11365
N/A,"Play Your Way ""Around the World""",2,4.00,11366
N/A,Sonar Sub Hunt,6,5.92,11367
N/A,Scala,1,6.50,11368
N/A,Advance,N/A,N/A,11369
N/A,Hey Pa! There's a Goat on the Roof,10,4.99,11371
N/A,Give & Take,11,5.50,11372
N/A,Villages,6,6.00,11374
N/A,Onyx,12,7.48,11375
N/A,Bug-Off,6,6.17,11376
N/A,Void,1,6.00,11377
N/A,Deep Space Navigator,22,6.59,11378
N/A,Checkered Flag,18,5.06,11379
N/A,Australian Menagerie: Tasmanian Expansion,7,5.86,11380
N/A,Australian Menagerie: Australian Alps Expansion,8,6.31,11381
N/A,Australian Menagerie: Red Centre Expansion,9,6.33,11382
N/A,Roller Coaster,7,4.14,11383
N/A,Disaster,17,5.32,11384
N/A,Turtle In Turtle Out,5,3.40,11386
N/A,And Then There Were None (Ten Little Indians),2,7.50,11387
N/A,Armati II,23,7.33,11388
N/A,Squod,11,4.82,11389
N/A,World Factgame,19,6.71,11390
N/A,Tell the Time,4,2.69,11391
N/A,"Chicken Run, Escape From Tweedy's Farm",19,2.74,11395
N/A,Magical Mitzvah Park,N/A,N/A,11397
N/A,Math Race,2,5.00,11398
N/A,The Saddle Club Showjumping Game,4,4.75,11400
N/A,Thirty Three,N/A,N/A,11401
N/A,Antietam Campaign,28,5.75,11402
N/A,Turnabout,4,4.75,11403
N/A,Matoca,1,6.00,11405
N/A,Auf Teufel komm raus!,2,6.40,11406
N/A,Monopoly: United States Navy,24,4.77,11408
N/A,Monopoly: United States Air Force,17,4.53,11409
N/A,Monopoly: United States Army,19,4.14,11410
N/A,Blip,14,3.89,11411
N/A,WWJD: What Would Jesus Do? The Game,14,3.00,11417
N/A,Astérix en Egypte,3,7.33,11418
N/A,AxxA,12,4.17,11420
N/A,Schach Plus,6,6.92,11422
N/A,3 3/4 Laps,13,6.62,11424
N/A,40 Overs,7,6.29,11425
5.562,No Sailor But a Fool: Command at Sea Volume III,31,7.68,11426
N/A,Supermarina II: Command at Sea volume IV,22,7.68,11427
N/A,Sea of Dragons,18,7.75,11430
5.599,High Tide,40,7.92,11431
N/A,Operation Spark: the Relief of Leningrad 1943,26,6.92,11433
N/A,Tax & Spend,4,4.50,11434
N/A,Stalinallee,N/A,N/A,11439
N/A,Sport of Kings,10,6.55,11440
N/A,Schlotterknie Company,1,5.00,11442
N/A,Schlitzohr,6,2.35,11443
N/A,Ryder Cup Replay,6,7.17,11445
N/A,Raffke!,2,4.00,11447
N/A,Autumn Mist: The Battle of the Bulge,23,6.09,11448
N/A,Civil Power,5,7.00,11449
N/A,NFL Armchair Quarterback,13,4.57,11450
N/A,Dol-Dai,1,7.00,11451
N/A,Risque,N/A,N/A,11453
N/A,Over the Hill Sex Game,1,1.00,11454
N/A,Falsies,1,5.00,11455
N/A,Vortex,4,5.25,11457
5.541,Battle for Armageddon Expansion Set: Chaos Attack,56,6.21,11458
N/A,Scoozie,7,7.29,11459
N/A,Throwing Stones,22,5.27,11460
N/A,Feeley Meeley,16,5.62,11461
N/A,Score! Soccer Game,3,7.77,11462
N/A,King of the Sandbox,3,5.00,11463
N/A,Peppino the Clown,28,6.76,11466
N/A,Quirk,1,6.00,11467
N/A,Smarts,2,4.00,11468
N/A,Strategy,7,6.79,11471
N/A,Mayday,1,6.00,11472
N/A,Twilight's Last Gleaming,26,5.80,11473
N/A,Mastery,4,6.25,11474
N/A,Kaissa,1,7.00,11475
N/A,Chicken Soup for the Teenage Soul II The Game,N/A,N/A,11478
N/A,Vittoria,6,5.17,11479
N/A,Albuera & Vittoria,12,6.51,11480
N/A,The Man in the Moon,6,4.92,11481
N/A,Dindons & Dragons,26,3.71,11484
N/A,CityProGame Zurich,N/A,N/A,11486
N/A,Tacticube,N/A,N/A,11487
N/A,A Kingdom For A Horse,6,4.67,11488
N/A,Obonto,2,5.00,11489
N/A,Scatter,N/A,N/A,11490
N/A,The Saddle Club Trading Card Game,1,6.00,11491
N/A,Crete,16,5.72,11492
N/A,Sombrero,N/A,N/A,11493
N/A,The Battles of Bull Run,25,5.92,11494
N/A,Goal-A-Minute Soccer,14,5.16,11495
N/A,Bastogne,22,5.91,11496
N/A,KaleidoChess,N/A,N/A,11497
N/A,Centurion,24,6.10,11498
N/A,Blast It!,9,4.89,11501
N/A,"Chicago, Chicago!",20,5.45,11502
N/A,The Alamo!,8,3.38,11503
N/A,Hot Wheels Wipe Out,2,5.62,11505
N/A,Strategy: An Introductory Wargame,7,4.29,11506
N/A,Khalkhin-Gol,21,6.63,11507
N/A,2WW,15,4.21,11509
N/A,Robert at Bannockburn,29,6.40,11510
N/A,Savage Station,27,5.25,11511
N/A,Anglethon,N/A,N/A,11513
N/A,T-34,10,5.30,11515
N/A,Assert with Love,N/A,N/A,11516
N/A,UNO: Elvis Presley,5,5.00,11517
N/A,Maisy ABC Game,2,5.50,11518
N/A,Bear Buddies,22,3.59,11519
N/A,Go-Go-Giraffe!,11,5.32,11520
N/A,The National Game of Peace for Our Nation,N/A,N/A,11521
N/A,Polly Pocket,N/A,N/A,11522
N/A,Let's Play Tag,N/A,N/A,11523
N/A,Jim Thome's Pro Baseball Game,2,4.50,11526
N/A,Olustee,25,5.56,11529
N/A,Samaris: Der Turm von Osma,3,6.67,11533
N/A,Pink Elephants,N/A,N/A,11535
N/A,Pie in the Sky,2,3.07,11536
N/A,Totally Tut,7,5.00,11537
N/A,Star Fighter,6,5.33,11538
N/A,Arena of Blood,12,3.96,11539
N/A,Double Morphus,1,6.00,11540
N/A,Hex-Hex,4,7.00,11541
N/A,Kaiju,4,5.38,11543
N/A,Batman & Robin: The Board Game,4,4.25,11545
N/A,Birds and Binoculars,1,5.00,11546
N/A,The Gauntlet,16,6.59,11548
N/A,Winerd,11,4.99,11549
N/A,Sea Devils,20,5.60,11550
N/A,French Foreign Legion,27,5.83,11552
N/A,America's Challenge,2,3.00,11553
N/A,Mouse Island,10,4.90,11554
N/A,Message from M,6,5.33,11555
N/A,Money Bags,6,4.08,11556
N/A,Chung Toi,20,5.28,11557
N/A,Vietnam Battles: Hue and Khe Sanh 1968,22,5.82,11558
N/A,Insey Winsey Spider,17,4.82,11559
N/A,Schloss Rabenstein,2,5.50,11560
N/A,Forgotten Axis: Murmansk 1941,28,4.75,11561
N/A,Green Alligators,2,5.25,11564
N/A,DoubleTake,2,4.50,11565
N/A,Timing It Right,N/A,N/A,11566
N/A,"Par ""72"" Golf",3,5.67,11567
5.821,Civilization Expansion Trade Cards Set,161,7.70,11568
N/A,Empires,3,5.00,11569
N/A,Special Agent,1,5.00,11570
N/A,Pieces of Eight,1,4.00,11571
N/A,The Case of the Elusive Assassin,11,7.11,11572
N/A,Nicht geheuer im Gemäuer (Kleiner Geist und Wirbelwind),2,4.50,11574
N/A,Nur Mut,7,4.64,11575
N/A,Skarabäus,2,6.00,11576
N/A,DON: Conquest of Manhattan,25,3.42,11577
N/A,Tick Tac Tock,3,4.17,11578
N/A,Max's Attic,N/A,N/A,11579
N/A,Sunken Treasure Adventure,3,5.33,11580
N/A,Mizerka,6,6.33,11583
N/A,Auntie Pasta's Fraction Game,3,5.67,11584
N/A,Creepy Cave,1,4.00,11586
N/A,DHL Worldwide Express Game,N/A,N/A,11587
N/A,Python Path,1,7.00,11588
N/A,Alpha-Bug Soup,5,4.90,11589
N/A,Pizza Fraction Fun,6,4.83,11590
N/A,Game Board Book: Phonics,N/A,N/A,11591
N/A,Game Board Book: Time and Money,N/A,N/A,11592
N/A,Game Board Book: Addition and Subtraction,N/A,N/A,11593
N/A,Crossword Toss,N/A,N/A,11594
N/A,Measuring Monkeys,2,4.50,11595
N/A,Dino Math Tracks,12,4.38,11596
N/A,Songburst Country & Western Edition,10,5.68,11598
N/A,Les Ripoux,4,5.00,11599
N/A,Amsterdam,9,5.28,11602
N/A,The Magnetic Football Game: Super Soccer,2,6.50,11603
N/A,Sexual Trivia,10,2.30,11604
N/A,Tele-Fun,1,3.00,11605
N/A,Bonjour Simone,14,5.04,11606
N/A,Collection particulière,7,6.00,11607
N/A,Baccade,12,5.50,11608
N/A,Wizards' Duel,10,4.50,11609
N/A,Le Clou Moqueur,6,4.00,11610
5.592,Victory: The Blocks of War – Extra Maps,56,7.05,11611
N/A,Crime,9,4.44,11612
N/A,"Car Wars Supplement, Military Vehicle Guide",20,5.77,11613
N/A,"Car Wars Supplement, City Blocks 2",17,6.40,11614
N/A,The AADA Duel Circuit: L'Outrance – A Car Wars Supplement,24,6.94,11615
N/A,Connect the Stars,2,6.50,11617
N/A,Stampede,1,7.00,11619
N/A,Chice,N/A,N/A,11620
N/A,She's Charmed and Dangerous,8,4.41,11621
N/A,Colony Delta: Earth vs. Sigma Draconis – A Colony World in the Balance,11,5.73,11622
N/A,"Muskogee Mayhem, a Car Wars adventure pack",17,6.73,11623
5.553,Midville: a Car Wars adventure pack,43,6.72,11624
5.527,Car Wars Supplements: The AADA Road Atlas and Survival Guides,37,6.25,11625
N/A,Whoozit?,2,5.00,11626
N/A,Power Sharks,10,4.25,11627
N/A,CardSen$e,N/A,N/A,11630
N/A,Canadian Salad,2,7.75,11631
N/A,Walhall,1,3.00,11633
N/A,Harry Potter and the Chamber of Secrets Trivia Game,28,4.69,11635
N/A,Quads,N/A,N/A,11636
N/A,Atlas in a Box,2,6.60,11637
N/A,Twin Peaks Murder Mystery Game,14,4.26,11638
N/A,Mary-Kate and Ashley New York Minute The Game,4,5.25,11639
N/A,Klabberjass,24,6.67,11640
N/A,Lemony Snicket's A Series of Unfortunate Events: The Catastrophic Card Game,28,4.82,11641
N/A,Harry Potter Hogwarts Dueling Club Game,29,5.16,11642
N/A,Polly Pocket: Fashion Beach,4,5.25,11643
N/A,Tricky Trash Truck,N/A,N/A,11644
N/A,Due Secoli di Guerre,6,6.00,11645
N/A,The Big Book of Board Games,2,4.50,11647
N/A,Full Tilt,9,5.67,11649
N/A,Astronaut,13,4.00,11650
N/A,Vacuation,3,5.33,11651
N/A,Round the World with Nellie Bly,2,4.00,11652
N/A,Battle Checkers,1,4.00,11653
N/A,The Peter Pan Game,4,3.00,11654
N/A,Capture All Monsters,1,4.00,11655
N/A,"SI, the Sporting Word Game",N/A,N/A,11657
N/A,Kleurensalade,8,4.94,11658
N/A,Tip the Stix,1,4.00,11659
N/A,So'n Quak!,1,4.00,11660
N/A,Get Off My Back,1,6.00,11661
N/A,Don't Miss the Boat,2,4.50,11662
N/A,Voyage to the Bottom of the Sea Game,5,4.80,11663
N/A,Supercar,N/A,N/A,11664
N/A,Let's Take a Trip,1,4.00,11665
N/A,Hoppity Hooper Game,N/A,N/A,11666
N/A,Monkey Swing,N/A,N/A,11667
N/A,Muscle Man,2,5.00,11668
N/A,Civil War Game,6,3.50,11669
N/A,Foresight,4,3.00,11671
N/A,Humpty Dumpty,1,3.00,11675
N/A,Ferry Command,2,7.50,11676
N/A,Kitty Corners,13,4.69,11677
5.572,Caratacus,47,7.02,11678
5.572,Abalone Extra Player Marbles,76,6.44,11679
N/A,Agora,26,6.19,11680
N/A,The Bingo Game,2,3.50,11681
N/A,Fantasia,2,6.25,11684
N/A,Best Number Game Ever!,5,4.40,11685
N/A,Real Weapons,N/A,N/A,11686
N/A,Super Soccer,7,6.79,11688
N/A,Patolli,11,5.33,11691
N/A,The Great Game Of Canada,4,6.00,11692
N/A,The Amusing Game of Innocence Abroad,2,5.00,11693
N/A,Jassin 1915,7,4.93,11696
N/A,Panzer Grenadier: Tank Battles,27,6.42,11697
N/A,Ataturk!,23,5.45,11698
N/A,Cufra: Defiance in the Desert,20,6.65,11700
N/A,Sand in the Whirlwind,14,6.64,11702
N/A,Santa Incident. The,1,5.00,11710
N/A,La Courte paille,11,3.55,11711
N/A,So ein Käse,5,5.00,11712
N/A,Bis bald im Wald,4,5.75,11713
N/A,Harold and the Purple Crayon Game,6,4.00,11716
N/A,Auctioneer,N/A,N/A,11718
N/A,The Big Sneeze,N/A,N/A,11719
N/A,From Coast To Coast,N/A,N/A,11720
N/A,Spi-trap,1,2.00,11721
N/A,Radio Game,N/A,N/A,11722
N/A,Black Ball Express,3,5.00,11723
N/A,Mouse Trap Card Game,16,5.06,11725
N/A,Knucklebones,20,5.97,11726
N/A,Campbell's Alphabet Scoop & Spell,1,3.00,11727
N/A,Worldmaster,5,6.20,11728
N/A,Alley Oop,N/A,N/A,11729
N/A,Going-Going Crazy,2,1.00,11731
N/A,Bionicle: Mask of Light Board Game,9,3.17,11732
N/A,Clock-a-word,N/A,N/A,11734
N/A,Dig,7,5.14,11735
N/A,Four Letter Words,5,5.60,11738
N/A,Madeline's House,27,3.59,11739
N/A,Safari Builders,2,2.25,11740
N/A,Match and Spell,4,4.00,11741
N/A,Hip-Hip Hooray,N/A,N/A,11742
N/A,Leapin' Letters,4,4.62,11743
N/A,Manchester Games,N/A,N/A,11744
N/A,The Van Gogh & Friends Art Game,2,5.25,11745
N/A,Escape from Monster Island,21,7.36,11746
N/A,Invasion of Monster Island,8,7.31,11747
N/A,Druid,13,7.35,11748
N/A,My First Board Games,11,4.91,11749
N/A,No Peeking!,26,5.69,11751
N/A,Tri,N/A,N/A,11752
N/A,Ex,N/A,N/A,11754
N/A,Mixx,9,6.17,11755
N/A,Star Trek Game,3,5.00,11757
N/A,Salvation,2,4.50,11758
N/A,Hold Your Horses,9,5.22,11759
N/A,Schlaubär: Was ist groß?,2,5.00,11761
5.558,Nuclear War Bonus Pack #1,62,6.42,11762
N/A,The Last Victory,27,7.21,11764
N/A,Lion's Share,3,4.50,11767
N/A,Options,1,5.75,11768
N/A,Antics,1,4.00,11769
N/A,South American Navies 1895 to 1925 Expansion Pack,1,4.00,11770
N/A,Addadda,N/A,N/A,11771
N/A,Discovering London,4,4.75,11772
N/A,Discovering Europe,9,5.89,11773
N/A,Discovering Ireland,8,5.44,11774
N/A,The Welfare Game,7,4.50,11775
N/A,Top of the Order,13,3.77,11776
N/A,Animal Mix and Match,4,4.62,11777
N/A,ASG Baseball,14,6.86,11780
N/A,How To Succeed In Business Without Really Trying,5,5.90,11781
N/A,Penguin Picnic,9,4.54,11782
N/A,Hop Along Frogs,9,4.33,11783
N/A,Instant Recall,19,4.66,11784
N/A,What Time Is It?,1,4.00,11785
N/A,1 2 3 Game,7,4.83,11788
N/A,Alphabet Zoop,10,4.05,11789
N/A,Number Race,4,3.50,11792
N/A,Sketch & Guess,2,5.00,11793
N/A,Tell-A-Story,15,4.17,11794
N/A,The Rainbow Fish Game,13,4.42,11795
N/A,Treasure Hunt,10,5.70,11797
N/A,Rainbow Fish and Friends,N/A,N/A,11798
N/A,"Snap, Clap & Slap",3,4.00,11799
N/A,Frog Rally,15,5.68,11801
N/A,Planetaire,N/A,N/A,11804
N/A,Dioxoid,4,6.10,11805
N/A,Dotto,1,7.00,11806
N/A,Prospecting,3,7.43,11808
N/A,Hidden Empires,6,6.33,11809
N/A,Sharpsburg,12,7.62,11811
N/A,Road to Washington,17,7.74,11812
N/A,The Batman and Robin Game,1,3.00,11813
N/A,Scooby-doo Game: Where Are You!,10,2.32,11814
N/A,Tactics: The Military Game,N/A,N/A,11815
N/A,Conundrums,N/A,N/A,11816
N/A,New Testament The Game of Quotations,N/A,N/A,11817
N/A,Komical Konversation Kards,N/A,N/A,11818
N/A,The Game of American History,N/A,N/A,11819
N/A,Two out of Three,N/A,N/A,11820
N/A,The All Canadian Trivia Board Game,26,4.62,11822
N/A,Foreplay,14,5.71,11823
N/A,Word Wild,N/A,N/A,11827
N/A,Word Shaker,N/A,N/A,11828
N/A,Word Nerd,20,5.78,11829
N/A,Stackwords,N/A,N/A,11830
N/A,Spellbound,2,6.00,11832
N/A,Scrabble Got a Minute,3,6.00,11833
N/A,Rologram,N/A,N/A,11834
N/A,Rätsel Turm,13,5.83,11836
N/A,Tintin et Milou dans le Monde,3,4.83,11837
N/A,Triple Flips 5: Police Rescue,3,5.63,11838
N/A,Triple Flips 6: Sports,2,5.50,11839
N/A,Triple Flips 8: Auto Racing,3,4.67,11840
N/A,Triple Flips 9: More Sports,2,6.00,11841
N/A,Triple Flips 10: Disasters,1,5.00,11842
N/A,Transat Québec/Saint-Malo,3,2.50,11843
N/A,Varsity: The Scientific Football Game,2,5.50,11844
N/A,Queries 'n Theories,11,7.68,11845
N/A,Sevastopol,15,7.37,11846
N/A,Super Sharp Pencil & Paper Games,11,7.00,11847
N/A,Finger Hockey,7,7.46,11848
N/A,Fishing Frenzy,16,5.28,11849
N/A,Bumper Golf,N/A,N/A,11850
N/A,Florida Saltwater Tournament Fishing,1,8.00,11851
N/A,Dizzy Spell,4,4.38,11852
N/A,Zoom-in!,14,5.18,11853
N/A,Kameltreiber AG,25,4.38,11854
N/A,Russia at War,8,7.16,11856
N/A,Triple Flips 4: Sci-Fiction,8,6.15,11857
N/A,Adultery,2,3.50,11858
N/A,Air Trix,14,4.82,11859
N/A,Balaroo,N/A,N/A,11860
N/A,Bang Box,4,5.17,11861
N/A,Great Alaskan Clean-Up,1,4.00,11864
N/A,Triple Flips 1: Horses,4,4.58,11866
N/A,Triple Flips 2: Monsters,6,4.17,11867
N/A,Playmobil: Alarm! Alarm!,4,5.00,11868
N/A,Alles in Ordnung,N/A,N/A,11869
N/A,Badetag,3,5.00,11870
N/A,Don't Miss the Boat,N/A,N/A,11872
N/A,Dabol,12,6.45,11874
N/A,Civil War 2061,5,4.50,11875
N/A,Sentence Says,6,5.17,11876
N/A,Families in Nature,N/A,N/A,11877
N/A,Life in Colonial Williamsburg,1,5.00,11878
N/A,The American Girls Collection Card Game,3,4.67,11879
N/A,Pro Football,5,4.80,11880
N/A,The Mad Microbe,1,2.00,11881
N/A,3-A-Side,18,5.47,11882
N/A,New York Scene,1,5.00,11884
N/A,Jewels in the Sand,6,6.75,11885
N/A,Monopoly: Corvette,18,3.94,11887
N/A,Triple Four,14,5.59,11890
N/A,How Tall am I?,10,4.41,11891
N/A,Thunder Ball,1,3.00,11892
N/A,Andantino,18,6.61,11893
N/A,2-Handed Whammy!,N/A,N/A,11894
N/A,Out of Control,3,4.67,11895
N/A,ITV Seven,1,3.00,11897
N/A,Dixon of Dock Green,1,4.00,11898
N/A,Polémique,18,5.47,11900
N/A,That's Incredible!,1,1.00,11902
N/A,Word-Wise,2,6.00,11904
N/A,Carnage,8,3.88,11905
N/A,Tributary: A Supplement to Source of the Nile,21,7.27,11906
N/A,High Risk!,5,6.34,11907
N/A,Clickety-Clak,N/A,N/A,11908
N/A,Buckshot!,2,4.00,11909
N/A,El Dorado,6,5.17,11910
N/A,Color Clowns,3,4.00,11912
N/A,The Dragon and the Pearl,13,7.00,11913
N/A,Tabaijana: Flucht von der Feuerinsel,21,5.87,11915
N/A,Malaika,2,6.00,11916
N/A,Trivial Detective,10,5.20,11917
N/A,Logomachy,1,5.00,11918
N/A,Thorns,3,3.67,11919
N/A,Nab,9,4.67,11920
N/A,Hedron,9,5.33,11921
N/A,Plasm,6,5.08,11922
N/A,Snare,6,5.17,11923
N/A,Corrida no Hípodromo,1,5.00,11927
N/A,Doubletaire,N/A,N/A,11928
N/A,Golden Trivia Cards: National Football League (NFL) Edition,2,3.00,11931
N/A,Minitar,N/A,N/A,11933
N/A,Mighty Trees,4,6.75,11934
N/A,Ice Cream Scoops of Fun,15,4.63,11935
N/A,The Battle of Balaclava,12,5.00,11936
N/A,The Dukes of Hazzard Card Game,26,4.50,11938
N/A,NASA: The Space Place Collectible Card Game,3,3.67,11939
N/A,Color Train Game,8,5.62,11940
N/A,Care Bears: On the Path to Care-a-Lot,14,4.21,11941
N/A,Strawberry Shortcake in Big Apple City,6,4.75,11942
N/A,Noah's Ark,2,3.50,11943
N/A,MacDonald's Farm Game,6,4.75,11944
N/A,Riot Act,N/A,N/A,11946
N/A,Combat Zone,19,7.05,11947
N/A,Généric,1,4.00,11948
N/A,Le Tour du Lys,3,5.00,11951
N/A,Hoop Hysteria,2,3.50,11952
N/A,Pop-Up Store Game,N/A,N/A,11953
N/A,The Monster Squad Game,5,4.50,11956
N/A,Cup Final,1,2.00,11958
N/A,Subway Toronto,3,7.33,11959
N/A,FBI Crime Resistance Game,1,4.00,11960
N/A,Guadalajara 1937,3,5.33,11961
N/A,Rübenratz,22,5.73,11962
N/A,Topminos,29,5.40,11965
N/A,Battle at Sea,12,6.29,11966
N/A,Harry Potter Gnome Toss Card Game,20,3.73,11968
N/A,Set Sail!,20,4.12,11969
N/A,Spatzenbande,1,5.00,11976
N/A,Konos,1,6.50,11977
N/A,Mc Wiz 2000,5,5.60,11979
N/A,Drivetime,5,4.30,11980
N/A,Battleships in Action,16,5.53,11981
N/A,Getting To Know You... Better,4,4.62,11982
N/A,Portable Adventures: Iron Maidens,2,5.00,11984
N/A,Portable Adventures: Firestorm,N/A,N/A,11985
N/A,Fish For It,N/A,N/A,11987
N/A,Zombie Hunt,5,3.80,11989
N/A,WWE Smackdown CCG,4,3.40,11992
N/A,The Cossacks Are Coming! (2nd Edition),27,7.38,11993
N/A,Monopoly: Bass Fishing,16,4.21,11994
N/A,Castlemorn Boardgame,N/A,N/A,11995
N/A,Limits: Captain John's Sportfishing Tournament Game,2,5.50,11996
N/A,Gone Fishin': The Ultimate Game for Fishermen,N/A,N/A,11998
N/A,Babe Winkelman's Good Fishing,N/A,N/A,11999
N/A,Trout: The Most Realistic Fishing Game Ever,3,4.33,12000
N/A,Lunker Lake,N/A,N/A,12001
N/A,Murder Mystery Party: When an Angel Dies,1,4.00,12003
N/A,Hog Tied,20,5.64,12006
N/A,Supermarina,10,5.20,12007
N/A,Camelot Battlechess,5,5.40,12008
N/A,Junction,1,3.00,12009
N/A,"Hey, Hey, Witch Way?",6,4.50,12010
N/A,Four Scores,2,5.00,12011
N/A,Enlighten,2,4.50,12012
5.619,Lock 'N Load: ANZAC Attack,61,7.54,12013
N/A,Social Lies,1,6.00,12014
N/A,Panjshir Valley 1981,3,4.83,12015
N/A,SonderkomandoJunck 1941,2,4.75,12016
N/A,Alphemo,1,5.00,12017
N/A,1st Alamein,23,6.67,12018
N/A,Monstercrash,2,6.00,12019
N/A,Quadromania,3,5.67,12020
N/A,MegaDittos: The Pursuit of Truth,N/A,N/A,12021
N/A,The Game of Black Beauty,N/A,N/A,12022
N/A,Omaha:  The Battle for the Beach,13,5.85,12023
N/A,Eldorado,16,3.88,12024
N/A,"Clinton, the Game of Scandal and Statesmanship",1,1.00,12025
N/A,Slick Willie's $acrifice,N/A,N/A,12026
N/A,Tolstoi: Wieviel Erde braucht der Mensch?,6,6.42,12027
N/A,Counterpoint,2,4.25,12028
N/A,The World of Micronauts Game,11,3.95,12029
N/A,WWF Wrestling Challenge,27,4.75,12030
N/A,Q-Blast,2,5.25,12031
N/A,Santorini Godly Expansions #1 #2 #3,11,7.83,12032
N/A,Music Buff: Pop Music Version,1,5.00,12033
N/A,Tactica: An Historical Approach to Ancient Wargaming,18,6.33,12034
N/A,Adler Luftkampfspiel,2,4.00,12035
N/A,R.I.P. Collector Game Cards,1,3.50,12037
N/A,Shrek 2: The Twisted Fairy Tale Game,11,4.18,12038
6.042,Once Upon a Time: Dark Tales,612,6.88,12039
N/A,Conquerors of the Galaxy,N/A,N/A,12041
N/A,Seoul Police,3,5.00,12042
N/A,Kaiserschlacht: 1918,14,7.57,12044
N/A,Étoile,5,6.80,12046
N/A,Campaign: Race for the White House,4,5.00,12047
N/A,White House,1,4.00,12048
N/A,The Devil's To Pay,13,7.81,12051
